NetCode,site_no,NetName
"CRN","402151074525301","Climate Response Network"
"CRN","402207076180801","Climate Response Network"
"CRN","402255076422001","Climate Response Network"
"CRN","402312109545701","Climate Response Network"
"CRN","402322085481901","Climate Response Network"
"CRN","402411077374801","Climate Response Network"
"CRN","402452078271301","Climate Response Network"
"CRN","402553074271701","Climate Response Network"
"CRN","402558087351501","Climate Response Network"
"CRN","402615075530501","Climate Response Network"
"CRN","402643075150501","Climate Response Network"
"CRN","402734087033402","Climate Response Network"
"CRN","402735077100901","Climate Response Network"
"CRN","402739088524102","Climate Response Network"
"CRN","402750078452201","Climate Response Network"
"CRN","402851087213501","Climate Response Network"
"CRN","403006080252301","Climate Response Network"
"CRN","403407086175701","Climate Response Network"
"CRN","403429075392401","Climate Response Network"
"CRN","403452091193401","Climate Response Network"
"CRN","403455074514801","Climate Response Network"
"CRN","403517074452501","Climate Response Network"
"CRN","403719075091801","Climate Response Network"
"CRN","403734080063001","Climate Response Network"
"CRN","403939076591001","Climate Response Network"
"CRN","404106074171901","Climate Response Network"
"CRN","404140077354001","Climate Response Network"
"CRN","404239076362001","Climate Response Network"
"CRN","404556077525101","Climate Response Network"
"CRN","404614073164404","Climate Response Network"
"CRN","404648083412600","Climate Response Network"
"CRN","404655081553100","Climate Response Network"
"CRN","404708076070701","Climate Response Network"
"CRN","404745075184001","Climate Response Network"
"CRN","404804096403301","Climate Response Network"
"CRN","404934074400501","Climate Response Network"
"CRN","404958073085001","Climate Response Network"
"CRN","405149072532201","Climate Response Network"
"CRN","405320078483901","Climate Response Network"
"CRN","405344079380201","Climate Response Network"
"CRN","405451091483301","Climate Response Network"
"CRN","405756072173502","Climate Response Network"
"CRN","405830072331502","Climate Response Network"
"CRN","405843081182300","Climate Response Network"
"CRN","405928077115501","Climate Response Network"
"CRN","410057095075101","Climate Response Network"
"CRN","410123075425401","Climate Response Network"
"CRN","410207074270001","Climate Response Network"
"CRN","410443073414101","Climate Response Network"
"CRN","410449074483301","Climate Response Network"
"CRN","410501079524401","Climate Response Network"
"CRN","410515073415901","Climate Response Network"
"CRN","410538080280801","Climate Response Network"
"CRN","410627078313601","Climate Response Network"
"CRN","410705076334901","Climate Response Network"
"CRN","410727076402901","Climate Response Network"
"CRN","410853073554001","Climate Response Network"
"CRN","410914074540401","Climate Response Network"
"CRN","411126099422501","Climate Response Network"
"CRN","411223075234901","Climate Response Network"
"CRN","411256073153101","Climate Response Network"
"CRN","411412105272001","Climate Response Network"
"CRN","411421073481202","Climate Response Network"
"CRN","411424077462201","Climate Response Network"
"CRN","411555070021901","Climate Response Network"
"CRN","411734078522101","Climate Response Network"
"CRN","411756076162701","Climate Response Network"
"CRN","411802073593001","Climate Response Network"
"CRN","411819082493900","Climate Response Network"
"CRN","411832072325501","Climate Response Network"
"CRN","411833075133601","Climate Response Network"
"CRN","411922085221801","Climate Response Network"
"CRN","411958079540202","Climate Response Network"
"CRN","412053088101801","Climate Response Network"
"CRN","412154071462901","Climate Response Network"
"CRN","412214071394001","Climate Response Network"
"CRN","412331081123000","Climate Response Network"
"CRN","412346070353403","Climate Response Network"
"CRN","412417072541901","Climate Response Network"
"CRN","412423072542801","Climate Response Network"
"CRN","412429073165101","Climate Response Network"
"CRN","412458078324601","Climate Response Network"
"CRN","412637074362301","Climate Response Network"
"CRN","412714073331301","Climate Response Network"
"CRN","412718071415201","Climate Response Network"
"CRN","412732078034201","Climate Response Network"
"CRN","412739080104201","Climate Response Network"
"CRN","412823079030601","Climate Response Network"
"CRN","412824072173301","Climate Response Network"
"CRN","412825072410501","Climate Response Network"
"CRN","412844071422802","Climate Response Network"
"CRN","412916073121701","Climate Response Network"
"CRN","412918071321001","Climate Response Network"
"CRN","412931071514201","Climate Response Network"
"CRN","412932071374302","Climate Response Network"
"CRN","412935071355701","Climate Response Network"
"CRN","412935073122701","Climate Response Network"
"CRN","412954073125201","Climate Response Network"
"CRN","413026076352901","Climate Response Network"
"CRN","413126071455501","Climate Response Network"
"CRN","413130100531202","Climate Response Network"
"CRN","413135071314201","Climate Response Network"
"CRN","413148071281601","Climate Response Network"
"CRN","413220071115501","Climate Response Network"
"CRN","413252071323601","Climate Response Network"
"CRN","413325071152401","Climate Response Network"
"CRN","413346075421301","Climate Response Network"
"CRN","413358071433801","Climate Response Network"
"CRN","413400071363101","Climate Response Network"
"CRN","413428074085701","Climate Response Network"
"CRN","413431083523500","Climate Response Network"
"CRN","413457072252201","Climate Response Network"
"CRN","413518072264501","Climate Response Network"
"CRN","413525070291904","Climate Response Network"
"CRN","413535072253701","Climate Response Network"
"CRN","413542080245002","Climate Response Network"
"CRN","413559087270301","Climate Response Network"
"CRN","413645071332901","Climate Response Network"
"CRN","413743089310101","Climate Response Network"
"CRN","413907071465001","Climate Response Network"
"CRN","413930070190901","Climate Response Network"
"CRN","414022071332801","Climate Response Network"
"CRN","414025070572801","Climate Response Network"
"CRN","414100070011101","Climate Response Network"
"CRN","414106071223901","Climate Response Network"
"CRN","414124070265901","Climate Response Network"
"CRN","414124070311401","Climate Response Network"
"CRN","414128073475201","Climate Response Network"
"CRN","414129070361401","Climate Response Network"
"CRN","414139070311501","Climate Response Network"
"CRN","414154070165001","Climate Response Network"
"CRN","414159070310501","Climate Response Network"
"CRN","414159079213601","Climate Response Network"
"CRN","414202086035001","Climate Response Network"
"CRN","414219070313601","Climate Response Network"
"CRN","414223071453701","Climate Response Network"
"CRN","414236112101201","Climate Response Network"
"CRN","414240072033201","Climate Response Network"
"CRN","414243072040501","Climate Response Network"
"CRN","414300121302401","Climate Response Network"
"CRN","414315071410701","Climate Response Network"
"CRN","414315091252002","Climate Response Network"
"CRN","414330076280501","Climate Response Network"
"CRN","414333075153201","Climate Response Network"
"CRN","414418070241601","Climate Response Network"
"CRN","414420071422301","Climate Response Network"
"CRN","414429074052001","Climate Response Network"
"CRN","414513077333701","Climate Response Network"
"CRN","414518070020301","Climate Response Network"
"CRN","414518070435701","Climate Response Network"
"CRN","414525074360601","Climate Response Network"
"CRN","414607102263301","Climate Response Network"
"CRN","414607102263302","Climate Response Network"
"CRN","414630070014901","Climate Response Network"
"CRN","414640077493801","Climate Response Network"
"CRN","414705071045301","Climate Response Network"
"CRN","414714071175901","Climate Response Network"
"CRN","414737073563301","Climate Response Network"
"CRN","414833072190301","Climate Response Network"
"CRN","414948074035001","Climate Response Network"
"CRN","415217070393102","Climate Response Network"
"CRN","415228070554601","Climate Response Network"
"CRN","415353069585401","Climate Response Network"
"CRN","415439093094801","Climate Response Network"
"CRN","415447071155301","Climate Response Network"
"CRN","415453070434901","Climate Response Network"
"CRN","415458072291901","Climate Response Network"
"CRN","415546071474701","Climate Response Network"
"CRN","415626071254601","Climate Response Network"
"CRN","415643072502201","Climate Response Network"
"CRN","415647072495901","Climate Response Network"
"CRN","415649072494801","Climate Response Network"
"CRN","415710071402201","Climate Response Network"
"CRN","415847071471401","Climate Response Network"
"CRN","415948071325001","Climate Response Network"
"CRN","415956073241501","Climate Response Network"
"CRN","420056070575701","Climate Response Network"
"CRN","420204101200502","Climate Response Network"
"CRN","420206070045901","Climate Response Network"
"CRN","420212095235701","Climate Response Network"
"CRN","420259072581701","Climate Response Network"
"CRN","420314071514001","Climate Response Network"
"CRN","420317070432901","Climate Response Network"
"CRN","420321070433502","Climate Response Network"
"CRN","420351073193602","Climate Response Network"
"CRN","420353070520301","Climate Response Network"
"CRN","420530078445201","Climate Response Network"
"CRN","420545071174001","Climate Response Network"
"CRN","420602089185501","Climate Response Network"
"CRN","420610071421402","Climate Response Network"
"CRN","420825123040401","Climate Response Network"
"CRN","420828076484601","Climate Response Network"
"CRN","420912073043001","Climate Response Network"
"CRN","420924072422602","Climate Response Network"
"CRN","420954070564501","Climate Response Network"
"CRN","421012072324501","Climate Response Network"
"CRN","421138075511301","Climate Response Network"
"CRN","421157075535401","Climate Response Network"
"CRN","421213076313301","Climate Response Network"
"CRN","421228072585301","Climate Response Network"
"CRN","421240072490201","Climate Response Network"
"CRN","421410072081301","Climate Response Network"
"CRN","421435071165701","Climate Response Network"
"CRN","421512077472801","Climate Response Network"
"CRN","421533088421801","Climate Response Network"
"CRN","421544078021301","Climate Response Network"
"CRN","421550073025101","Climate Response Network"
"CRN","421556075281602","Climate Response Network"
"CRN","421746074180201","Climate Response Network"
"CRN","421851071312601","Climate Response Network"
"CRN","421852071220501","Climate Response Network"
"CRN","421903074152301","Climate Response Network"
"CRN","421914088125301","Climate Response Network"
"CRN","421923072451001","Climate Response Network"
"CRN","422035089460901","Climate Response Network"
"CRN","422056085211701","Climate Response Network"
"CRN","422058072085101","Climate Response Network"
"CRN","422058072085501","Climate Response Network"
"CRN","422103072241102","Climate Response Network"
"CRN","422103072241103","Climate Response Network"
"CRN","422241073274601","Climate Response Network"
"CRN","422323076190301","Climate Response Network"
"CRN","422341071464901","Climate Response Network"
"CRN","422445077203301","Climate Response Network"
"CRN","422520071483001","Climate Response Network"
"CRN","422559072332402","Climate Response Network"
"CRN","422622073410901","Climate Response Network"
"CRN","422627071154002","Climate Response Network"
"CRN","422650071214402","Climate Response Network"
"CRN","422710076462901","Climate Response Network"
"CRN","422733072532601","Climate Response Network"
"CRN","422745073112001","Climate Response Network"
"CRN","422802097031601","Climate Response Network"
"CRN","422812071244401","Climate Response Network"
"CRN","422819071065701","Climate Response Network"
"CRN","422849099521503","Climate Response Network"
"CRN","422906072124301","Climate Response Network"
"CRN","422920076275301","Climate Response Network"
"CRN","423115071032001","Climate Response Network"
"CRN","423143076582601","Climate Response Network"
"CRN","423148098300601","Climate Response Network"
"CRN","423257071243702","Climate Response Network"
"CRN","423310072355801","Climate Response Network"
"CRN","423339072524101","Climate Response Network"
"CRN","423401071093801","Climate Response Network"
"CRN","423441072170701","Climate Response Network"
"CRN","423503073075401","Climate Response Network"
"CRN","423505070491702","Climate Response Network"
"CRN","423530074191701","Climate Response Network"
"CRN","423534073423401","Climate Response Network"
"CRN","423641071102501","Climate Response Network"
"CRN","423717072043101","Climate Response Network"
"CRN","423743078070802","Climate Response Network"
"CRN","423827076035901","Climate Response Network"
"CRN","423845070542501","Climate Response Network"
"CRN","424017074301501","Climate Response Network"
"CRN","424055071435301","Climate Response Network"
"CRN","424115073495301","Climate Response Network"
"CRN","424136075025101","Climate Response Network"
"CRN","424158076251901","Climate Response Network"
"CRN","424204072015201","Climate Response Network"
"CRN","424322070592401","Climate Response Network"
"CRN","424347076530201","Climate Response Network"
"CRN","424347076530202","Climate Response Network"
"CRN","424452076081902","Climate Response Network"
"CRN","424520070562401","Climate Response Network"
"CRN","424810073160401","Climate Response Network"
"CRN","424841071004101","Climate Response Network"
"CRN","424859073585501","Climate Response Network"
"CRN","425048073472501","Climate Response Network"
"CRN","425448076350002","Climate Response Network"
"CRN","425511074254001","Climate Response Network"
"CRN","425551090391301","Climate Response Network"
"CRN","425607088173001","Climate Response Network"
"CRN","425704078360601","Climate Response Network"
"CRN","425803077151201","Climate Response Network"
"CRN","425833077503901","Climate Response Network"
"CRN","425840077133901","Climate Response Network"
"CRN","425913078085501","Climate Response Network"
"CRN","430027102311801","Climate Response Network"
"CRN","430029121552101","Climate Response Network"
"CRN","430056075354102","Climate Response Network"
"CRN","430203091501201","Climate Response Network"
"CRN","430243076180401","Climate Response Network"
"CRN","430243076180402","Climate Response Network"
"CRN","430252077283402","Climate Response Network"
"CRN","430314100372001","Climate Response Network"
"CRN","430327073475401","Climate Response Network"
"CRN","430510093425101","Climate Response Network"
"CRN","430739078502701","Climate Response Network"
"CRN","431030073192101","Climate Response Network"
"CRN","431045078160401","Climate Response Network"
"CRN","431120071284201","Climate Response Network"
"CRN","431227075233301","Climate Response Network"
"CRN","431308078544501","Climate Response Network"
"CRN","431312089475301","Climate Response Network"
"CRN","431540071452801","Climate Response Network"
"CRN","431551072350601","Climate Response Network"
"CRN","431810113413601","Climate Response Network"
"CRN","431841074573201","Climate Response Network"
"CRN","432148076225101","Climate Response Network"
"CRN","432148076225102","Climate Response Network"
"CRN","432310070393301","Climate Response Network"
"CRN","432415088552601","Climate Response Network"
"CRN","432700112470801","Climate Response Network"
"CRN","432832074122201","Climate Response Network"
"CRN","433001073474701","Climate Response Network"
"CRN","433112075091501","Climate Response Network"
"CRN","433133086082601","Climate Response Network"
"CRN","433240072242901","Climate Response Network"
"CRN","433258073440201","Climate Response Network"
"CRN","433615110440001","Climate Response Network"
"CRN","433700116111001","Climate Response Network"
"CRN","434103083130301","Climate Response Network"
"CRN","434217073010601","Climate Response Network"
"CRN","434307112382601","Climate Response Network"
"CRN","434329096521201","Climate Response Network"
"CRN","434330096434801","Climate Response Network"
"CRN","434400121275801","Climate Response Network"
"CRN","434551089365001","Climate Response Network"
"CRN","434955070261401","Climate Response Network"
"CRN","435129072483301","Climate Response Network"
"CRN","435239095074801","Climate Response Network"
"CRN","435253073440701","Climate Response Network"
"CRN","435343072151801","Climate Response Network"
"CRN","435453070013601","Climate Response Network"
"CRN","440213070203201","Climate Response Network"
"CRN","440810069553601","Climate Response Network"
"CRN","440823070291501","Climate Response Network"
"CRN","440918069564001","Climate Response Network"
"CRN","440939075191301","Climate Response Network"
"CRN","441214075542101","Climate Response Network"
"CRN","441215072483101","Climate Response Network"
"CRN","441644073315101","Climate Response Network"
"CRN","441759103261202","Climate Response Network"
"CRN","441801069455501","Climate Response Network"
"CRN","442238068154101","Climate Response Network"
"CRN","442242121405501","Climate Response Network"
"CRN","442254098174501","Climate Response Network"
"CRN","442450068175201","Climate Response Network"
"CRN","442450071052301","Climate Response Network"
"CRN","442917095183701","Climate Response Network"
"CRN","443017113493001","Climate Response Network"
"CRN","443158104114202","Climate Response Network"
"CRN","443405072323501","Climate Response Network"
"CRN","443535087345401","Climate Response Network"
"CRN","443646073124901","Climate Response Network"
"CRN","443647070552303","Climate Response Network"
"CRN","443852092420901","Climate Response Network"
"CRN","443911092415101","Climate Response Network"
"CRN","443920092412701","Climate Response Network"
"CRN","443921085213501","Climate Response Network"
"CRN","443952072114001","Climate Response Network"
"CRN","444302070252401","Climate Response Network"
"CRN","444431095324101","Climate Response Network"
"CRN","444709089265301","Climate Response Network"
"CRN","444719108050501","Climate Response Network"
"CRN","444731071514701","Climate Response Network"
"CRN","444904074455201","Climate Response Network"
"CRN","444950068220602","Climate Response Network"
"CRN","445052073350201","Climate Response Network"
"CRN","445216074593001","Climate Response Network"
"CRN","445227067520101","Climate Response Network"
"CRN","445319068560101","Climate Response Network"
"CRN","445511074103901","Climate Response Network"
"CRN","445511074103902","Climate Response Network"
"CRN","445805073380501","Climate Response Network"
"CRN","450524112380701","Climate Response Network"
"CRN","450713067162801","Climate Response Network"
"CRN","451048092293001","Climate Response Network"
"CRN","451128070280301","Climate Response Network"
"CRN","451442103325501","Climate Response Network"
"CRN","451746106301101","Climate Response Network"
"CRN","451848096363501","Climate Response Network"
"CRN","452012093412701","Climate Response Network"
"CRN","452033122195901","Climate Response Network"
"CRN","452726088434401","Climate Response Network"
"CRN","452912122312801","Climate Response Network"
"CRN","453027099505001","Climate Response Network"
"CRN","453334103275001","Climate Response Network"
"CRN","453629068531801","Climate Response Network"
"CRN","453720089215401","Climate Response Network"
"CRN","453738089220601","Climate Response Network"
"CRN","453816087590101","Climate Response Network"
"CRN","454427084424001","Climate Response Network"
"CRN","454427084424002","Climate Response Network"
"CRN","455224092215601","Climate Response Network"
"CRN","455927095123101","Climate Response Network"
"CRN","460444094212501","Climate Response Network"
"CRN","460733123560301","Climate Response Network"
"CRN","461935118081501","Climate Response Network"
"CRN","462159084442201","Climate Response Network"
"CRN","462225116575101","Climate Response Network"
"CRN","462421087242701","Climate Response Network"
"CRN","462633097163402","Climate Response Network"
"CRN","462641110561701","Climate Response Network"
"CRN","463417099271002","Climate Response Network"
"CRN","463642069344601","Climate Response Network"
"CRN","464540100222101","Climate Response Network"
"CRN","464836099443803","Climate Response Network"
"CRN","465033122570202","Climate Response Network"
"CRN","465755102410701","Climate Response Network"
"CRN","470045117211701","Climate Response Network"
"CRN","470709106061401","Climate Response Network"
"CRN","471032122292701","Climate Response Network"
"CRN","471326097332902","Climate Response Network"
"CRN","471457068353001","Climate Response Network"
"CRN","472121122442011","Climate Response Network"
"CRN","472537102144801","Climate Response Network"
"CRN","473414095053601","Climate Response Network"
"CRN","473423095053301","Climate Response Network"
"CRN","473424095050901","Climate Response Network"
"CRN","473425095052302","Climate Response Network"
"CRN","473425095052602","Climate Response Network"
"CRN","473426095052401","Climate Response Network"
"CRN","473429095051303","Climate Response Network"
"CRN","473430095061401","Climate Response Network"
"CRN","473435095061501","Climate Response Network"
"CRN","473437095052401","Climate Response Network"
"CRN","473442118162201","Climate Response Network"
"CRN","473841096153101","Climate Response Network"
"CRN","473933096243701","Climate Response Network"
"CRN","473945096202402","Climate Response Network"
"CRN","474011117072901","Climate Response Network"
